Dep_ID,Video_ID,Response_Video,Group_Size,Loom_Speed,Site,Site_Rep,Trial_Event,Fish_ID,Species,Size,Response_Present,Responseframe_LF,Responseframe_cam3,After_FR,Response_Rank,Response_Category,Speed,Closest_Coral,Distance_to_Coral,X_Coral,Y_Coral,Z_Coral,Distance_to_Stimulus,Neighbor_Proximity,Stimulus_Side,NAS,N,Orientation_Angle,Viewing_Angle,Response_Binary
5,165,No,14,0.5,1,4,20,13,BicolorDamselfish,98.38567361090004,No,,,,,NRL_nr,,1.0,295.66660196274694,631.7173484056594,-791.2101808043664,2832.1790589482534,2052.920743169246,12.481089107014824,L,22.76559160473276,6.6289654379293115,110.087667589476,49.737255059883736,0
5,165,No,14,0.5,1,4,20,14,BicolorDamselfish,19.015753465730295,No,,,,,NRL_nr,,1.0,79.2967566597488,711.1933566026834,-611.2816825319173,2561.8664257136475,1731.252026280832,44.9684689371217,R,36.29913477222926,15.523746915409262,1.4926891058518652,49.397427667699226,0
5,166,No,14,1.0,1,4,21,1,BicolorDamselfish,47.37379035244907,No,,,,,NRL_nr,,1.0,187.51215316756551,459.7628770025025,-704.9258115356486,2575.7476369690767,1664.2682706674852,67.57564970146257,L,36.635395867131614,14.437605745331188,138.08047721865418,39.771558222392294,0
5,166,No,14,1.0,1,4,21,2,BicolorDamselfish,30.191197532805695,No,,,,,NRL_nr,,1.0,2.7689068492993556,225.15070857354385,-713.7035140899826,2627.4245340294037,1534.110017278255,298.3769897636198,L,43.39147026642373,10.710561751125944,105.9331167141268,41.12787812344274,0
5,166,No,14,1.0,1,4,21,4,BicolorDamselfish,44.360300549127274,No,,,,,NRL_nr,,1.0,236.6920276009728,-243.89361457654527,-298.888185310947,2485.4110563602367,778.6685506642746,10.807315133387538,L,20.432307662738616,17.544257974253988,36.50134681387448,49.23913941207202,0
5,166,No,14,1.0,1,4,21,5,BicolorDamselfish,22.401009619172555,No,,,,,NRL_nr,,1.0,106.91516786474024,673.4394538919375,-579.6974919177827,2537.719724135459,1678.0541625367375,53.685222683393384,R,41.64825263553243,24.630838585501262,27.116098108592,48.86711564412557,0
5,166,No,14,1.0,1,4,21,6,BicolorDamselfish,33.648808859998184,No,,,,,NRL_nr,,1.0,332.202795026175,-3.689601321080957,-566.610239479408,2502.211906433309,1202.667885224294,19.748574468634665,R,21.612778219556485,5.100269379260167,76.11274650606767,23.643268737023433,0
5,166,No,14,1.0,1,4,21,7,BrownChromis,54.43432593904418,No,,,,,NRL_nr,,1.0,515.7513125030819,698.6961153614902,-656.6218843965555,2584.1472639341164,1830.5688798217736,31.063672666608984,R,28.132053489906113,28.132053489906113,88.88051691834542,41.539698407070674,0
5,166,No,14,1.0,1,4,21,9,BicolorDamselfish,22.2731097542703,No,,,,,NRL_nr,,1.0,114.19363892599554,492.5603268093808,-775.7563720184252,2674.7920335119557,1794.7912722640478,72.32558657765134,R,37.97330619242119,12.956406868623816,34.58477100676396,41.35474085673766,0
5,166,No,14,1.0,1,4,21,13,BrownChromis,54.33753396569681,No,,,,,NRL_nr,,1.0,624.0875237122584,607.2977020476987,-336.7150447074402,2398.1571655026364,1614.3612913595862,24.381632873005273,R,31.434395214464264,22.005553605469103,47.20548985740094,50.19490737069192,0
5,166,No,14,1.0,1,4,21,14,BicolorDamselfish,27.507986227072863,No,,,,,NRL_nr,,1.0,7.413888037572895,297.334513541304,-700.7772135777305,2661.4762919688555,1579.8611052201793,185.95133645640036,L,36.51774297234438,12.174965378823408,122.2990106280072,43.28262125147474,0
5,167,No,12,4.0,1,4,22,1,BicolorDamselfish,35.832518438558274,No,,,,,NRL_nr,,1.0,62.486926878246166,55.3073808801605,-648.7602414147865,2518.907678627239,1357.478141725047,113.56213384323958,R,45.950634862540745,28.19781711158211,98.6627581068448,35.04353834413063,0
