Dep_ID,Video_ID,Response_Video,Loom_Speed,Site,Site_Rep,Trial_Event,Fish_ID,Species,Size,Response_Present,Responseframe_LF,After_FR,Response_Rank,Response_Category,Distance_to_Coral,Distance_to_Stimulus,Neighbor_Proximity,NAS,N,Orientation_Angle,Viewing_Angle,Speed,Response_Binary
1,34,No,0.5,1,1,32,3,BicolorDamselfish,33.83610299223037,No,,,,NRL_nr,309.2805808432447,1426.7981371765309,55.79243671895693,23.297868502925382,23.297868502925382,77.57716050894147,34.08178572367336,,0
1,34,No,0.5,1,1,32,4,BrownChromis,47.102679832583014,No,,,,NRNL_nr,213.66059144035637,1214.120471732714,60.80920961322161,42.28627783757027,,27.680273462401193,58.595959583155775,,0
1,34,No,0.5,1,1,32,5,BicolorDamselfish,39.37956081719982,No,,,,NRL_nr,184.5385799439015,1431.323884282849,71.15224136376496,38.40229498341231,34.94062515213631,23.143678390784945,43.28040629350776,,0
1,34,No,0.5,1,1,32,6,BicolorDamselfish,36.93086695106295,No,,,,NRNL_nr,190.02585598750585,1932.273293916145,12.103489061743486,16.622076099941907,,24.11485038688688,55.15699200424009,,0
1,34,No,0.5,1,1,32,7,BicolorDamselfish,55.158844204571366,No,,,,NRL_nr,159.06829835388402,1264.202328541477,76.70626299193854,36.52885290277968,19.60797045527633,77.23712803560561,50.55295646874987,,0
1,34,No,0.5,1,1,32,8,BrownChromis,50.737772693662095,No,,,,NRL_nr,354.98510011348,900.3803875901275,80.64086993050023,38.83772233692863,2.776033959221309,11.185040442995112,53.766913759913,,0
2,40,No,1.0,2,1,1,1,BrownChromis,54.810299063954126,No,,,,NRL_nr,253.40227210251072,791.1616527689309,21.739835333616035,31.810913036270993,22.871628466991083,131.0898416486426,43.73151630579973,,0
2,40,No,1.0,2,1,1,2,BrownChromis,70.68862392052425,No,,,,NRL_nr,273.47008311515305,1478.235083614706,34.49106819163021,45.794407183523944,0.0,143.77227309329862,40.29867863253394,,0
2,40,No,1.0,2,1,1,3,BrownChromis,68.68578144829277,No,,,,NRL_nr,301.39513313573633,1846.3523281539044,21.936128737556643,41.6315822616227,24.580739513777846,138.00995184270232,47.54608974588945,,0
2,40,No,1.0,2,1,1,4,BrownChromis,90.2109976353164,No,,,,NRL_nr,319.2986431755046,1737.2456342884927,18.87726137106726,37.14944860488575,4.128785279471996,119.41810776907622,54.76424936616694,,0
2,40,No,1.0,2,1,1,5,BrownChromis,71.13013156141653,No,,,,NRNL_nr,324.09576386027015,762.102309089455,18.59850120517533,25.196233523244867,,142.9685539224042,79.36960600541283,,0
2,40,No,1.0,2,1,1,6,BrownChromis,77.33657517967451,No,,,,NRNL_nr,360.0794067405151,958.9130606832912,28.195825920847316,29.54323525349611,,152.33604393306817,64.6137780200522,,0
